time,text,lower_text,sdf,event
Wed Jul 08 00:36:41 +0000 2009,"Vicefiscalía ofreció 8 mil 500 de indemnización a familia de Lalito, niño muerto en balacera en Gómez Palacio  http://t.co/OC4xHf7g","vicefiscalía ofreció 8 mil 500 de indemnización a familia de lalito, niño muerto en balacera en gómez palacio  http://t.co/oc4xhf7g",#VALUE!,20
Wed Jul 08 00:36:41 +0000 2009,"Vicefiscalía de Durango ofreció 8 mil 500 de indemnización a familia de Lalito, niño muerto en balacera  http://t.co/OC4xHf7g","vicefiscalía de durango ofreció 8 mil 500 de indemnización a familia de lalito, niño muerto en balacera  http://t.co/oc4xhf7g",#VALUE!,20
Sat Dec 18 05:54:36 +0000 2010,Verga balacera!!!,verga balacera!!!,#VALUE!,-1
Tue Jun 30 00:00:27 +0000 2009,"VENEZUELA: Cicpc abatió a ""El Goyo"" y ""El Yuri"" en Charallave: La balacera se registró al fi... http://t.co/myi9tMcb #entornointeligente","venezuela: cicpc abatió a ""el goyo"" y ""el yuri"" en charallave: la balacera se registró al fi... http://t.co/myi9tmcb #entornointeligente",#VALUE!,-1
Tue Jun 26 14:18:51 +0000 2012,vean que Reina de belleza murió en balacera por estar metida en el narco ... http://t.co/9FN9gH1y #culiacan #sinaloa #sonora #durango,vean que reina de belleza murió en balacera por estar metida en el narco ... http://t.co/9fn9gh1y #culiacan #sinaloa #sonora #durango,#VALUE!,2
Tue Jun 19 13:59:11 +0000 2012,vean esta reina de belleza andaba metida en narco y terminó muerta en medio de una balacera http://t.co/X2RgME2q #tampico #madero #reynosa,vean esta reina de belleza andaba metida en narco y terminó muerta en medio de una balacera http://t.co/x2rgme2q #tampico #madero #reynosa,#VALUE!,2
Sat Jan 29 16:15:52 +0000 2011,Varios idiotas pensando que era balacera e.e,varios idiotas pensando que era balacera e.e,#VALUE!,-1
Fri Dec 30 16:28:19 +0000 2011,"Vanguardia (@vanguardiamx) twitteó a las 11:09 , nov 25, 2012: 
Muere en balacera reina de Belleza de Sinaloa. 
Y Que hacia con narcos???","vanguardia (@vanguardiamx) twitteó a las 11:09 , nov 25, 2012: 
muere en balacera reina de belleza de sinaloa. 
y que hacia con narcos???",#VALUE!,2
Tue Jul 21 13:37:05 +0000 2009,Vamos Católica mierda!!! Mas nervioso que sordo en una balacera... wena!!!,vamos católica mierda!!! mas nervioso que sordo en una balacera... wena!!!,#VALUE!,-1
Mon Sep 27 21:44:19 +0000 2010,"Valió la pena la balacera, perder la escuela  la silla de rueda, el hospital y lo que he sufrido","valió la pena la balacera, perder la escuela  la silla de rueda, el hospital y lo que he sufrido",#VALUE!,-1
Thu Jun 21 19:33:32 +0000 2012,Va a haber balacera en el estadio hoy,va a haber balacera en el estadio hoy,#VALUE!,-1
Fri Apr 01 03:43:47 +0000 2011,Uyyy ñero balacera en el bronx,uyyy ñero balacera en el bronx,#VALUE!,1
Mon Sep 21 16:16:49 +0000 2009,"Uy se viene tremenda balacera en el capítulo de la próxima semana de The Walking Dead, ah esperar una semana se dijo #OhhCielooos","uy se viene tremenda balacera en el capítulo de la próxima semana de the walking dead, ah esperar una semana se dijo #ohhcielooos",#VALUE!,-1
Mon Mar 28 04:25:05 +0000 2011,Uy se viene tremenda balacera en el capítulo de la próxima semana de The Walking Dead,uy se viene tremenda balacera en el capítulo de la próxima semana de the walking dead,#VALUE!,-1
Wed Sep 28 16:04:46 +0000 2011,Uy balacera en el BRONX... Quiera Dios que a Petro no la haya pasado nada.,uy balacera en el bronx... quiera dios que a petro no la haya pasado nada.,#VALUE!,1
Sun May 15 00:49:34 +0000 2011,Uuh la balacera que se acaba de escuchar en mi barrio,uuh la balacera que se acaba de escuchar en mi barrio,#VALUE!,-1
Sun Aug 21 00:22:09 +0000 2011,usted dice balacera y yo digo tirotiar ;D Señor Oficial (8),usted dice balacera y yo digo tirotiar ;d señor oficial (8),#VALUE!,-1
Sat Jun 11 18:39:44 +0000 2011,"URGENTE!
Balacera deja 2 fallecidos y 4 heridos en manz. G Sector 2 Villa Hermosa 2, San Miguel Petapa Z.7. #Precaucion","urgente!
balacera deja 2 fallecidos y 4 heridos en manz. g sector 2 villa hermosa 2, san miguel petapa z.7. #precaucion",#VALUE!,19
Sat Apr 14 00:27:15 +0000 2012,"Urgente: Balacera en Sector 2 Villa Hermosa 2, 2 fallecidos en el lugar, 3 heridos al roosevelt, 2 niños de 8 y 10 @CBMDEPTAL atiende.""","urgente: balacera en sector 2 villa hermosa 2, 2 fallecidos en el lugar, 3 heridos al roosevelt, 2 niños de 8 y 10 @cbmdeptal atiende.""",#VALUE!,19
Thu Feb 09 16:15:06 +0000 2012,"Urgente: Balacera deja 2 fallecidos y 4 heridos en manz. G Sector 2 Villa Hermosa 2, San Miguel Petapa Z.7, @CBMDEPTAL en acción.","urgente: balacera deja 2 fallecidos y 4 heridos en manz. g sector 2 villa hermosa 2, san miguel petapa z.7, @cbmdeptal en acción.",#VALUE!,19
Wed Jul 08 20:43:49 +0000 2009,UPS...Balacera en el Bellavista. Constitución y A. Lope de Bello.,ups...balacera en el bellavista. constitución y a. lope de bello.,#VALUE!,-1
Sat Sep 03 14:58:46 +0000 2011,UNS denunciará a empresa de vigilantes que desataron balacera con policías http://t.co/bZmbPiiP http://t.co/LCC8IBwm,uns denunciará a empresa de vigilantes que desataron balacera con policías http://t.co/bzmbpiip http://t.co/lcc8ibwm,#VALUE!,-1
Sat Sep 03 14:58:46 +0000 2011,UNS denunciará a empresa de vigilantes que desataron balacera con policías http://t.co/bZmbPiiP,uns denunciará a empresa de vigilantes que desataron balacera con policías http://t.co/bzmbpiip,#VALUE!,-1
Wed Feb 29 15:20:21 +0000 2012,"Uno de los niños heridos en balacera ocurrida en Villa Hermosa II, San Miguel Petapa, muere en el hospital Roosevelt. Suman tres fallecidos.","uno de los niños heridos en balacera ocurrida en villa hermosa ii, san miguel petapa, muere en el hospital roosevelt. suman tres fallecidos.",#VALUE!,19
Thu Oct 22 05:02:21 +0000 2009,Univision Video Portal - Miscelaneos - Guardia de seguridad hispano murió en balacera http://t.co/g3sbr2IM,univision video portal - miscelaneos - guardia de seguridad hispano murió en balacera http://t.co/g3sbr2im,#VALUE!,-1
Sat Mar 10 23:02:21 +0000 2012,UNIVISION MIAMI : Intensa balacera en pulguero de Miami: Autoridades investigan una invasión domiciliaria que cu... http://t.co/0Ro1fl4I,univision miami : intensa balacera en pulguero de miami: autoridades investigan una invasión domiciliaria que cu... http://t.co/0ro1fl4i,#VALUE!,-1
Sat Mar 10 23:02:21 +0000 2012,UNIVISION HOUSTON : Guardia de seguridad hispano murió en balacera: Los hechos ocurrieron al norte del Condado H... http://t.co/BDOxfwWc,univision houston : guardia de seguridad hispano murió en balacera: los hechos ocurrieron al norte del condado h... http://t.co/bdoxfwwc,#VALUE!,-1
Wed Apr 11 16:45:55 +0000 2012,Unidades de emergencia  al sector de Villa Hermosa 2 donde se reporta una balacera este echo deja dos personas fallecidas y varias heridas,unidades de emergencia  al sector de villa hermosa 2 donde se reporta una balacera este echo deja dos personas fallecidas y varias heridas,#VALUE!,19
Fri Aug 13 19:33:12 +0000 2010,"unas vecina dice que una sobrina le avisó que hay balacera en el centro, alguien sabe?","unas vecina dice que una sobrina le avisó que hay balacera en el centro, alguien sabe?",#VALUE!,-1
Fri Feb 05 06:27:29 +0000 2010,"Una vez estuve en medio de una balacera y me gritaron: ""¡CORRE POR TU VIDA!"". Acto seguido fui a buscarte.","una vez estuve en medio de una balacera y me gritaron: ""¡corre por tu vida!"". acto seguido fui a buscarte.",#VALUE!,-1
Tue Jan 19 18:21:20 +0000 2010,"Una serie de imágenes de Susana Flores, Miss Sinaloa, quien quedó atrapada por el narco... http://t.co/2ZEt6yE5","una serie de imágenes de susana flores, miss sinaloa, quien quedó atrapada por el narco... http://t.co/2zet6ye5",#VALUE!,2
Thu Feb 11 01:54:33 +0000 2010,Una reina local de belleza murió en México durante balacera entre militares y presuntos sicarios del narcotráfico http://t.co/1XAoUejp,una reina local de belleza murió en méxico durante balacera entre militares y presuntos sicarios del narcotráfico http://t.co/1xaouejp,#VALUE!,2
Fri Sep 28 14:00:14 +0000 2012,Una reina de belleza muere en balacera entre militares y sicarios en #Sinaloa #México #AFP http://t.co/K3ySYoFW,una reina de belleza muere en balacera entre militares y sicarios en #sinaloa #méxico #afp http://t.co/k3ysyofw,#VALUE!,2
Thu Jul 08 17:28:31 +0000 2010,"Una real belleza entonces... ""AFP: reina de belleza que murió en balacera en México pertenecía a un grupo de sicarios http://t.co/SGH4VdW7""","una real belleza entonces... ""afp: reina de belleza que murió en balacera en méxico pertenecía a un grupo de sicarios http://t.co/sgh4vdw7""",#VALUE!,2
Fri May 08 15:38:38 +0000 2009,"Una persona muerta y una herida es el saldo de una balacera en Villa Hermosa 2, informa la PMT de Villa Canales.","una persona muerta y una herida es el saldo de una balacera en villa hermosa 2, informa la pmt de villa canales.",#VALUE!,19
Tue Jan 11 23:28:27 +0000 2011,Una persona muerta y Cinco heridos es el saldo que dejó una balacera en el sector del Bronx.,una persona muerta y cinco heridos es el saldo que dejó una balacera en el sector del bronx.,#VALUE!,1
Mon Jul 18 17:27:58 +0000 2011,Una persona muerta y cinco heridos deja como saldo una balacera dentro de la calle del Bronx #NoctámbuloCity,una persona muerta y cinco heridos deja como saldo una balacera dentro de la calle del bronx #noctámbulocity,#VALUE!,1
Wed Oct 27 05:10:44 +0000 2010,Una persona muerta es el saldo de una balacera originada por un imtento de asalto a un camión blindado. El hecho ocurrió en frac Chula vista,una persona muerta es el saldo de una balacera originada por un imtento de asalto a un camión blindado. el hecho ocurrió en frac chula vista,#VALUE!,999
Fri Mar 26 17:10:36 +0000 2010,Una nueva balacera😬,una nueva balacera😬,#VALUE!,-1
Tue Aug 10 23:48:55 +0000 2010,Una niña y un joven murieron víctimas de la @violenciaarmada en Aguablanca #Cali http://t.co/wntnCJsc Comunidad culpa a las autoridades,una niña y un joven murieron víctimas de la @violenciaarmada en aguablanca #cali http://t.co/wntncjsc comunidad culpa a las autoridades,#VALUE!,13
Mon Dec 21 18:07:18 +0000 2009,"Una niña de 10 años y un joven de 25, víctimas de balacera en Cali http://t.co/V4FYfn5Q""","una niña de 10 años y un joven de 25, víctimas de balacera en cali http://t.co/v4fyfn5q""",#VALUE!,13
Tue Dec 02 17:58:53 +0000 2008,"Una niña de 10 años y un joven de 25, víctimas de balacera en Cali http://t.co/LrjAKjSI","una niña de 10 años y un joven de 25, víctimas de balacera en cali http://t.co/lrjakjsi",#VALUE!,13
Fri Jun 08 12:13:15 +0000 2012,"Una niña de 10 años y un joven de 25, víctimas de balacera en Cali","una niña de 10 años y un joven de 25, víctimas de balacera en cali",#VALUE!,13
Tue Mar 06 05:40:35 +0000 2012,"Una niña de 10 años y un joven de 25, víctimas de balacera en Cali","una niña de 10 años y un joven de 25, víctimas de balacera en cali",#VALUE!,13
Tue Dec 02 17:58:53 +0000 2008,"Una balacera se presentó anoche en el sector del Bronx, Bogotá, por enfrentamientos entre bandas. Una persona murió #NoticiasCaracol","una balacera se presentó anoche en el sector del bronx, bogotá, por enfrentamientos entre bandas. una persona murió #noticiascaracol",#VALUE!,1
Wed Jun 15 20:11:52 +0000 2011,"Una balacera se presentó anoche en el sector del Bronx, Bogotá, por enfrentamientos entre bandas. Una persona murió","una balacera se presentó anoche en el sector del bronx, bogotá, por enfrentamientos entre bandas. una persona murió",#VALUE!,1
Mon Jun 18 20:15:32 +0000 2012,Una balacera por mi casa:s,una balacera por mi casa:s,#VALUE!,-1
Tue Jun 14 22:41:47 +0000 2011,Una balacera policiaca a plena luz del día deja 1 presunto ladrón muerto y otro gravemente herido! Los detalles a las 11pm X @Univision23,una balacera policiaca a plena luz del día deja 1 presunto ladrón muerto y otro gravemente herido! los detalles a las 11pm x @univision23,#VALUE!,999
Tue Aug 02 11:33:41 +0000 2011,Una balacera me trajo a Twitter.,una balacera me trajo a twitter.,#VALUE!,-1
Sun Apr 10 18:12:32 +0000 2011,"Una balacera entre grupos rivales entre Tequila y Magadalena, dejo al momento 4 muertos, autoridades ya en la zona.","una balacera entre grupos rivales entre tequila y magadalena, dejo al momento 4 muertos, autoridades ya en la zona.",#VALUE!,4
Sun Apr 11 01:42:05 +0000 2010,Una balacera en tecoorranch cerca de mii escuelaaaaa!  Ya me qieroooo ir,una balacera en tecoorranch cerca de mii escuelaaaaa!  ya me qieroooo ir,#VALUE!,-1
Fri Mar 02 13:48:23 +0000 2012,"Una balacera en el Viaducto Cesar Gaviria Trujillo,deja un hombre muerto y dos personas más heridas;Al parecer enfrentamiento de pandillas.","una balacera en el viaducto cesar gaviria trujillo,deja un hombre muerto y dos personas más heridas;al parecer enfrentamiento de pandillas.",#VALUE!,999
Wed Jun 22 18:36:02 +0000 2011,Una balacera acabó con la vida del subgerente de Traki Anaco #ElMíolovio,una balacera acabó con la vida del subgerente de traki anaco #elmíolovio,#VALUE!,999
Wed Jun 22 18:36:02 +0000 2011,Una balacera acabó ayer con la vida del subgerente de Traki Anaco #ElMíolovio,una balacera acabó ayer con la vida del subgerente de traki anaco #elmíolovio,#VALUE!,999
Fri Jan 08 19:09:50 +0000 2010,Una balacera ☹☹,una balacera ☹☹,#VALUE!,-1
Tue Jun 22 22:54:14 +0000 2010,Un nuevo amanecer espero en esta balacera...en Jesucristo hay un nuevo amanecer ;),un nuevo amanecer espero en esta balacera...en jesucristo hay un nuevo amanecer ;),#VALUE!,-1
Wed Jan 12 03:08:19 +0000 2011,Un muerto y un herido dejó balacera en la carrera 14 entre Av circunvalación y calle 5 de El Tocuyo.,un muerto y un herido dejó balacera en la carrera 14 entre av circunvalación y calle 5 de el tocuyo.,#VALUE!,14
Wed Jun 13 22:59:19 +0000 2012,Un muerto y tres heridos dejó nueva balacera en zona limítrofe entre #Pereira y #Dosquebradas en guerra de pandillas,un muerto y tres heridos dejó nueva balacera en zona limítrofe entre #pereira y #dosquebradas en guerra de pandillas,#VALUE!,999
Mon Jul 11 22:56:56 +0000 2011,Un muerto y siete heridos por balacera en la calle del Bronx: Al menos un muerto y siete heridos era el saldo qu... http://t.co/ju0IvbAN,un muerto y siete heridos por balacera en la calle del bronx: al menos un muerto y siete heridos era el saldo qu... http://t.co/ju0ivban,#VALUE!,1
Fri Jul 08 17:21:30 +0000 2011,Un muerto y siete heridos por balacera en la calle del Bronx: Al menos un muerto y siete heridos era el saldo qu... http://t.co/ckT7Cisr,un muerto y siete heridos por balacera en la calle del bronx: al menos un muerto y siete heridos era el saldo qu... http://t.co/ckt7cisr,#VALUE!,1
Wed Sep 22 14:13:41 +0000 2010,Un muerto y siete heridos por balacera en la calle del Bronx http://t.co/u1osYojD vía @ELTIEMPO,un muerto y siete heridos por balacera en la calle del bronx http://t.co/u1osyojd vía @eltiempo,#VALUE!,1
Fri Jan 08 01:47:30 +0000 2010,"Un muerto y siete heridos por balacera en la calle del Bronx http://t.co/OVu7CxsC""","un muerto y siete heridos por balacera en la calle del bronx http://t.co/ovu7cxsc""",#VALUE!,1
Tue Oct 23 20:03:24 +0000 2007,Un muerto y siete heridos por balacera en la calle del Bronx http://t.co/gGCoAEwb,un muerto y siete heridos por balacera en la calle del bronx http://t.co/ggcoaewb,#VALUE!,1
Fri May 07 02:54:37 +0000 2010,Un muerto y siete heridos por balacera en la calle del Bronx http://t.co/FKzmWz41.,un muerto y siete heridos por balacera en la calle del bronx http://t.co/fkzmwz41.,#VALUE!,1
Sat May 14 02:18:03 +0000 2011,Un muerto y siete heridos por balacera en la calle del Bronx http://t.co/dA2pihkv,un muerto y siete heridos por balacera en la calle del bronx http://t.co/da2pihkv,#VALUE!,1
Sun Mar 27 18:33:28 +0000 2011,Un muerto y siete heridos por balacera en la calle del Bronx - http://t.co/ITpNqYAW http://t.co/QjNNeC9T,un muerto y siete heridos por balacera en la calle del bronx - http://t.co/itpnqyaw http://t.co/qjnnec9t,#VALUE!,1
Thu Feb 25 21:47:27 +0000 2010,Un muerto y siete heridos por balacera en la calle del Bronx  http://t.co/w8mC8mhU,un muerto y siete heridos por balacera en la calle del bronx  http://t.co/w8mc8mhu,#VALUE!,1
Thu Jan 20 18:19:35 +0000 2011,Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá. Ese su desarme alcade inepto? @petrogustavo,un muerto y siete heridos deja una balacera en la calle del bronx en el centro de bogotá. ese su desarme alcade inepto? @petrogustavo,#VALUE!,1
Sat Sep 17 19:15:14 +0000 2011,Un muerto y seis heridos dejó balacera en el Bronx de Bogotá http://t.co/tg73dkmx,un muerto y seis heridos dejó balacera en el bronx de bogotá http://t.co/tg73dkmx,#VALUE!,1
